ticker,date,open,close,high,low,volume,gap_pct,rc_result,net_pl
BHG,2022-02-15,3,3.56,3.65,3,9754679,18.67,Win,18334.13
LIAN,2022-02-15,3.89,4.575,4.75,3.885,967954,17.61,Win,18334.13
LIANY,2022-02-15,3.89,4.575,4.75,3.885,965700,17.61,Win,18334.13
JOBY,2022-02-15,5.15,6.04,6.17,5.135,18367500,17.28,Win,18334.13
FCEL,2022-02-15,4.75,5.49,5.52,4.72,1131173,15.58,Win,18334.13
BKKT,2022-02-15,7.36,8.4,8.6,7.07,1176760,14.13,Win,18334.13
TAL,2022-02-15,3.32,3.78,3.86,3.3,18336680,13.86,Win,18334.13
SABR,2022-02-15,9.67,10.97,11.24,9.58,20473010,13.44,Win,18334.13
LOGC,2022-02-15,2.34,2.65,2.67,2.32,1011608,13.25,Win,18334.13
WVE,2022-02-16,2.31,2.9,2.965,2.31,538673,25.54,Win,9608.61
SCPS,2022-02-16,0.82,1,1.07,0.8052,1385041,21.95,Win,9608.61
PACB,2022-02-16,10.35,11.88,11.96,10.3,10506000,14.78,Win,9608.61
OUST,2022-02-16,3.28,3.75,3.82,3.27,597570,14.33,Win,9608.61
KSCP,2022-02-16,8.25,9.39,9.95,8.2,710356,13.82,Win,9608.61
ALKS,2022-02-16,23.74,26.79,26.83,23.68,3201800,12.85,Win,9608.61
CORT,2022-02-16,20.31,22.91,23.29,20.28,1889681,12.8,Win,9608.61
RCRT,2022-02-16,2.1501,2.41,2.45,2.12,652656,12.09,Win,9608.61
AAOI,2022-02-16,3.87,4.31,4.39,3.83,876630,11.37,Win,9608.61
GGPIW,2022-02-16,3.55,3.94,4.09,3.45,685651,10.99,Win,9608.61
EQOS,2022-02-16,2.07,2.29,2.47,2.04,902362,10.63,Win,9608.61
AREC,2022-02-16,1.9,2.1,2.1669,1.9,1272642,10.53,Win,9608.61
CLBT,2022-02-16,7.01,7.74,8.307,6.82,947700,10.41,Win,9608.61
BHG,2022-02-16,3.4,3.75,3.92,3.37,7657394,10.29,Win,9608.61
